instance,route_id,node_id,x,y,route_cost
Golden_19-C52-N361,1,17,7.9386,-3.75,411.16
Golden_19-C52-N361,1,72,10.8253,-6.25,411.16
Golden_19-C52-N361,1,76,9.0211,-3.125,411.16
Golden_19-C52-N361,1,77,9.9232,-4.6875,411.16
Golden_19-C52-N361,1,119,7.2169,-6.25,411.16
Golden_19-C52-N361,1,120,9.0211,-6.25,411.16
Golden_19-C52-N361,1,136,11.2764,-3.9062,411.16
Golden_19-C52-N361,1,137,12.404,-5.8594,411.16
Golden_19-C52-N361,1,179,9.0211,-7.8125,411.16
Golden_19-C52-N361,1,180,11.2764,-7.8125,411.16
Golden_19-C52-N361,1,1,5.7735,0.0,411.16
Golden_19-C52-N361,1,13,5.3405,0.75,411.16
Golden_19-C52-N361,1,15,6.4952,-1.25,411.16
Golden_19-C52-N361,1,16,7.2169,-2.5,411.16
Golden_19-C52-N361,1,18,6.4952,1.25,411.16
Golden_19-C52-N361,1,54,5.3405,-0.75,411.16
Golden_19-C52-N361,1,61,7.2169,0.0,411.16
Golden_19-C52-N361,1,73,6.6756,0.9375,411.16
Golden_19-C52-N361,1,75,8.119,-1.5625,411.16
Golden_19-C52-N361,1,114,6.6756,-0.9375,411.16
Golden_19-C52-N361,1,133,8.3445,1.1719,411.16
Golden_19-C52-N361,1,174,8.3445,-1.1719,411.16
Golden_19-C52-N361,1,0,0.0,0.0,411.16
Golden_19-C52-N361,2,0,0.0,0.0,277.07
Golden_19-C52-N361,2,7,8.6603,5.0,277.07
Golden_19-C52-N361,2,19,7.2169,2.5,277.07
Golden_19-C52-N361,2,20,7.9386,3.75,277.07
Golden_19-C52-N361,2,24,5.7735,5.0,277.07
Golden_19-C52-N361,2,25,7.2169,5.0,277.07
Golden_19-C52-N361,2,67,10.8253,6.25,277.07
Golden_19-C52-N361,2,78,8.119,1.5625,277.07
Golden_19-C52-N361,2,79,9.0211,3.125,277.07
Golden_19-C52-N361,2,80,9.9232,4.6875,277.07
Golden_19-C52-N361,2,83,5.4127,6.25,277.07
Golden_19-C52-N361,2,84,7.2169,6.25,277.07
Golden_19-C52-N361,2,85,9.0211,6.25,277.07
Golden_19-C52-N361,2,139,11.2764,3.9062,277.07
Golden_19-C52-N361,2,140,12.404,5.8594,277.07
Golden_19-C52-N361,2,144,9.0211,7.8125,277.07
Golden_19-C52-N361,2,145,11.2764,7.8125,277.07
Golden_19-C52-N361,2,121,9.0211,0.0,277.07
Golden_19-C52-N361,2,135,10.1487,-1.9531,277.07
Golden_19-C52-N361,2,138,10.1487,1.9531,277.07
Golden_19-C52-N361,2,181,11.2764,0.0,277.07
Golden_19-C52-N361,2,193,10.4306,1.4648,277.07
Golden_19-C52-N361,2,195,12.6859,-2.4414,277.07
Golden_19-C52-N361,2,198,12.6859,2.4414,277.07
Golden_19-C52-N361,2,234,10.4306,-1.4648,277.07
Golden_19-C52-N361,2,294,13.0383,-1.8311,277.07
Golden_19-C52-N361,2,199,14.0955,4.8828,277.07
Golden_19-C52-N361,2,241,14.0955,0.0,277.07
Golden_19-C52-N361,2,253,13.0383,1.8311,277.07
Golden_19-C52-N361,2,258,15.8574,3.0518,277.07
Golden_19-C52-N361,2,301,17.619301,0.0,277.07
Golden_19-C52-N361,2,313,16.297899,2.2888,277.07
Golden_19-C52-N361,2,318,19.821699,3.8147,277.07
Golden_19-C52-N361,2,319,22.0242,7.6294,277.07
Golden_19-C52-N361,2,247,21.1432,12.207,277.07
Golden_19-C52-N361,2,320,24.226601,11.4441,277.07
Golden_19-C52-N361,2,325,22.0242,15.2588,277.07
Golden_19-C52-N361,2,307,26.429001,15.2588,277.07
Golden_19-C52-N361,2,324,17.619301,15.2588,277.07
Golden_19-C52-N361,2,127,13.5316,7.8125,277.07
Golden_19-C52-N361,2,187,16.9146,9.7656,277.07
Golden_19-C52-N361,2,200,15.505,7.3242,277.07
Golden_19-C52-N361,2,205,14.0955,9.7656,277.07
Golden_19-C52-N361,2,259,17.619301,6.1035,277.07
Golden_19-C52-N361,2,260,19.3813,9.1553,277.07
Golden_19-C52-N361,2,264,14.0955,12.207,277.07
Golden_19-C52-N361,2,265,17.619301,12.207,277.07
Golden_19-C52-N361,2,204,11.2764,9.7656,277.07
Golden_19-C52-N361,2,242,7.0477,12.207,277.07
Golden_19-C52-N361,2,254,8.1049,10.376,277.07
Golden_19-C52-N361,2,263,10.5716,12.207,277.07
Golden_19-C52-N361,2,302,8.8097,15.2588,277.07
Golden_19-C52-N361,2,314,10.1311,12.97,277.07
Golden_19-C52-N361,2,323,13.2145,15.2588,277.07
Golden_19-C52-N361,2,122,4.5105,7.8125,277.07
Golden_19-C52-N361,2,143,6.7658,7.8125,277.07
Golden_19-C52-N361,2,146,3.3829,9.7656,277.07
Golden_19-C52-N361,2,182,5.6382,9.7656,277.07
Golden_19-C52-N361,2,194,6.4839,8.3008,277.07
Golden_19-C52-N361,2,201,3.9467,9.7656,277.07
Golden_19-C52-N361,2,203,8.4573,9.7656,277.07
Golden_19-C52-N361,2,206,4.2286,12.207,277.07
Golden_19-C52-N361,2,261,4.9334,12.207,277.07
Golden_19-C52-N361,2,2,2.8867,5.0,277.07
Golden_19-C52-N361,2,14,3.3198,4.25,277.07
Golden_19-C52-N361,2,21,2.0207,5.0,277.07
Golden_19-C52-N361,2,23,4.3301,5.0,277.07
Golden_19-C52-N361,2,26,2.1651,6.25,277.07
Golden_19-C52-N361,2,27,1.4434,7.5,277.07
Golden_19-C52-N361,2,62,3.6084,6.25,277.07
Golden_19-C52-N361,2,74,4.1497,5.3125,277.07
Golden_19-C52-N361,2,81,2.5259,6.25,277.07
Golden_19-C52-N361,2,86,2.7063,7.8125,277.07
Golden_19-C52-N361,2,134,5.1871,6.6406,277.07
Golden_19-C52-N361,2,141,3.1574,7.8125,277.07
Golden_19-C52-N361,2,0,0.0,0.0,277.07
Golden_19-C52-N361,3,0,0.0,0.0,286.97
Golden_19-C52-N361,3,8,0.0,10.0,286.97
Golden_19-C52-N361,3,28,0.7217,8.75,286.97
Golden_19-C52-N361,3,68,0.0,12.5,286.97
Golden_19-C52-N361,3,87,1.8042,9.375,286.97
Golden_19-C52-N361,3,88,0.9021,10.9375,286.97
Golden_19-C52-N361,3,92,-1.8042,9.375,286.97
Golden_19-C52-N361,3,93,-0.9021,10.9375,286.97
Golden_19-C52-N361,3,147,2.2553,11.7187,286.97
Golden_19-C52-N361,3,148,1.1276,13.6719,286.97
Golden_19-C52-N361,3,152,-2.2553,11.7187,286.97
Golden_19-C52-N361,3,153,-1.1276,13.6719,286.97
Golden_19-C52-N361,3,207,2.8191,14.6484,286.97
Golden_19-C52-N361,3,208,1.4095,17.0898,286.97
Golden_19-C52-N361,3,266,5.2858,15.2588,286.97
Golden_19-C52-N361,3,267,3.5239,18.310499,286.97
Golden_19-C52-N361,3,268,1.7619,21.362301,286.97
Golden_19-C52-N361,3,321,6.1668,15.2588,286.97
Golden_19-C52-N361,3,326,6.6072,19.0735,286.97
Golden_19-C52-N361,3,327,4.4048,22.888201,286.97
Golden_19-C52-N361,3,248,0.0,24.414101,286.97
Golden_19-C52-N361,3,328,2.2024,26.7029,286.97
Golden_19-C52-N361,3,333,-2.2024,26.7029,286.97
Golden_19-C52-N361,3,308,0.0,30.517599,286.97
Golden_19-C52-N361,3,273,-1.7619,21.362301,286.97
Golden_19-C52-N361,3,332,-4.4048,22.888201,286.97
Golden_19-C52-N361,3,128,0.0,15.625,286.97
Golden_19-C52-N361,3,188,0.0,19.5312,286.97
Golden_19-C52-N361,3,212,-2.8191,14.6484,286.97
Golden_19-C52-N361,3,213,-1.4095,17.0898,286.97
Golden_19-C52-N361,3,272,-3.5239,18.310499,286.97
Golden_19-C52-N361,3,271,-5.2858,15.2588,286.97
Golden_19-C52-N361,3,274,-10.5716,12.207,286.97
Golden_19-C52-N361,3,303,-8.8097,15.2588,286.97
Golden_19-C52-N361,3,322,-6.1668,15.2588,286.97
Golden_19-C52-N361,3,329,-10.1311,12.97,286.97
Golden_19-C52-N361,3,331,-6.6072,19.0735,286.97
Golden_19-C52-N361,3,334,-13.2145,15.2588,286.97
Golden_19-C52-N361,3,123,-4.5105,7.8125,286.97
Golden_19-C52-N361,3,151,-3.3829,9.7656,286.97
Golden_19-C52-N361,3,154,-6.7658,7.8125,286.97
Golden_19-C52-N361,3,183,-5.6382,9.7656,286.97
Golden_19-C52-N361,3,202,-3.9467,9.7656,286.97
Golden_19-C52-N361,3,209,-6.4839,8.3008,286.97
Golden_19-C52-N361,3,211,-4.2286,12.207,286.97
Golden_19-C52-N361,3,214,-8.4573,9.7656,286.97
Golden_19-C52-N361,3,243,-7.0477,12.207,286.97
Golden_19-C52-N361,3,262,-4.9334,12.207,286.97
Golden_19-C52-N361,3,269,-8.1049,10.376,286.97
Golden_19-C52-N361,3,3,-2.8868,5.0,286.97
Golden_19-C52-N361,3,22,-2.0207,5.0,286.97
Golden_19-C52-N361,3,29,-3.3198,4.25,286.97
Golden_19-C52-N361,3,31,-2.1651,6.25,286.97
Golden_19-C52-N361,3,32,-1.4434,7.5,286.97
Golden_19-C52-N361,3,33,-0.7217,8.75,286.97
Golden_19-C52-N361,3,34,-4.3301,5.0,286.97
Golden_19-C52-N361,3,35,-5.7735,5.0,286.97
Golden_19-C52-N361,3,36,-7.2169,5.0,286.97
Golden_19-C52-N361,3,63,-3.6084,6.25,286.97
Golden_19-C52-N361,3,82,-2.5259,6.25,286.97
Golden_19-C52-N361,3,89,-4.1497,5.3125,286.97
Golden_19-C52-N361,3,91,-2.7063,7.8125,286.97
Golden_19-C52-N361,3,94,-5.4127,6.25,286.97
Golden_19-C52-N361,3,142,-3.1574,7.8125,286.97
Golden_19-C52-N361,3,149,-5.1871,6.6406,286.97
Golden_19-C52-N361,3,9,-8.6603,5.0,286.97
Golden_19-C52-N361,3,41,-7.9386,3.75,286.97
Golden_19-C52-N361,3,69,-10.8253,6.25,286.97
Golden_19-C52-N361,3,95,-7.2169,6.25,286.97
Golden_19-C52-N361,3,96,-9.0211,6.25,286.97
Golden_19-C52-N361,3,100,-9.0211,3.125,286.97
Golden_19-C52-N361,3,101,-9.9232,4.6875,286.97
Golden_19-C52-N361,3,155,-9.0211,7.8125,286.97
Golden_19-C52-N361,3,156,-11.2764,7.8125,286.97
Golden_19-C52-N361,3,160,-11.2764,3.9062,286.97
Golden_19-C52-N361,3,161,-12.404,5.8594,286.97
Golden_19-C52-N361,3,0,0.0,0.0,286.97
Golden_19-C52-N361,4,0,0.0,0.0,410.34
Golden_19-C52-N361,4,129,-13.5316,7.8125,410.34
Golden_19-C52-N361,4,189,-16.9146,9.7656,410.34
Golden_19-C52-N361,4,215,-11.2764,9.7656,410.34
Golden_19-C52-N361,4,216,-14.0955,9.7656,410.34
Golden_19-C52-N361,4,275,-14.0955,12.207,410.34
Golden_19-C52-N361,4,276,-17.619301,12.207,410.34
Golden_19-C52-N361,4,335,-17.619301,15.2588,410.34
Golden_19-C52-N361,4,309,-26.429001,15.2588,410.34
Golden_19-C52-N361,4,249,-21.1432,12.207,410.34
Golden_19-C52-N361,4,336,-22.0242,15.2588,410.34
Golden_19-C52-N361,4,341,-24.226601,11.4441,410.34
Golden_19-C52-N361,4,220,-14.0955,4.8828,410.34
Golden_19-C52-N361,4,221,-15.505,7.3242,410.34
Golden_19-C52-N361,4,279,-15.8574,3.0518,410.34
Golden_19-C52-N361,4,280,-17.619301,6.1035,410.34
Golden_19-C52-N361,4,281,-19.3813,9.1553,410.34
Golden_19-C52-N361,4,330,-16.297899,2.2888,410.34
Golden_19-C52-N361,4,339,-19.821699,3.8147,410.34
Golden_19-C52-N361,4,340,-22.0242,7.6294,410.34
Golden_19-C52-N361,4,223,-14.0955,-4.8828,410.34
Golden_19-C52-N361,4,244,-14.0955,0.0,410.34
Golden_19-C52-N361,4,277,-13.0383,-1.8311,410.34
Golden_19-C52-N361,4,282,-15.8574,-3.0518,410.34
Golden_19-C52-N361,4,304,-17.619301,0.0,410.34
Golden_19-C52-N361,4,337,-16.297899,-2.2888,410.34
Golden_19-C52-N361,4,342,-19.821699,-3.8147,410.34
Golden_19-C52-N361,4,343,-22.0242,-7.6294,410.34
Golden_19-C52-N361,4,250,-21.1432,-12.207,410.34
Golden_19-C52-N361,4,344,-24.226601,-11.4441,410.34
Golden_19-C52-N361,4,349,-22.0242,-15.2588,410.34
Golden_19-C52-N361,4,310,-26.429001,-15.2588,410.34
Golden_19-C52-N361,4,348,-17.619301,-15.2588,410.34
Golden_19-C52-N361,4,130,-13.5316,-7.8125,410.34
Golden_19-C52-N361,4,190,-16.9146,-9.7656,410.34
Golden_19-C52-N361,4,224,-15.505,-7.3242,410.34
Golden_19-C52-N361,4,229,-14.0955,-9.7656,410.34
Golden_19-C52-N361,4,283,-17.619301,-6.1035,410.34
Golden_19-C52-N361,4,284,-19.3813,-9.1553,410.34
Golden_19-C52-N361,4,288,-14.0955,-12.207,410.34
Golden_19-C52-N361,4,289,-17.619301,-12.207,410.34
Golden_19-C52-N361,4,228,-11.2764,-9.7656,410.34
Golden_19-C52-N361,4,245,-7.0477,-12.207,410.34
Golden_19-C52-N361,4,278,-8.1049,-10.376,410.34
Golden_19-C52-N361,4,287,-10.5716,-12.207,410.34
Golden_19-C52-N361,4,305,-8.8097,-15.2588,410.34
Golden_19-C52-N361,4,338,-10.1311,-12.97,410.34
Golden_19-C52-N361,4,347,-13.2145,-15.2588,410.34
Golden_19-C52-N361,4,125,-4.5105,-7.8125,410.34
Golden_19-C52-N361,4,167,-6.7658,-7.8125,410.34
Golden_19-C52-N361,4,170,-3.3829,-9.7656,410.34
Golden_19-C52-N361,4,185,-5.6382,-9.7656,410.34
Golden_19-C52-N361,4,218,-6.4839,-8.3008,410.34
Golden_19-C52-N361,4,225,-3.9467,-9.7656,410.34
Golden_19-C52-N361,4,227,-8.4573,-9.7656,410.34
Golden_19-C52-N361,4,230,-4.2286,-12.207,410.34
Golden_19-C52-N361,4,285,-4.9334,-12.207,410.34
Golden_19-C52-N361,4,5,-2.8867,-5.0,410.34
Golden_19-C52-N361,4,38,-3.3198,-4.25,410.34
Golden_19-C52-N361,4,45,-2.0207,-5.0,410.34
Golden_19-C52-N361,4,47,-4.3301,-5.0,410.34
Golden_19-C52-N361,4,50,-2.1651,-6.25,410.34
Golden_19-C52-N361,4,51,-1.4434,-7.5,410.34
Golden_19-C52-N361,4,65,-3.6084,-6.25,410.34
Golden_19-C52-N361,4,98,-4.1497,-5.3125,410.34
Golden_19-C52-N361,4,105,-2.5259,-6.25,410.34
Golden_19-C52-N361,4,110,-2.7063,-7.8125,410.34
Golden_19-C52-N361,4,158,-5.1871,-6.6406,410.34
Golden_19-C52-N361,4,165,-3.1574,-7.8125,410.34
Golden_19-C52-N361,4,10,-8.6603,-5.0,410.34
Golden_19-C52-N361,4,43,-7.2169,-2.5,410.34
Golden_19-C52-N361,4,44,-7.9386,-3.75,410.34
Golden_19-C52-N361,4,48,-5.7735,-5.0,410.34
Golden_19-C52-N361,4,49,-7.2169,-5.0,410.34
Golden_19-C52-N361,4,70,-10.8253,-6.25,410.34
Golden_19-C52-N361,4,102,-8.119,-1.5625,410.34
Golden_19-C52-N361,4,103,-9.0211,-3.125,410.34
Golden_19-C52-N361,4,104,-9.9232,-4.6875,410.34
Golden_19-C52-N361,4,107,-5.4127,-6.25,410.34
Golden_19-C52-N361,4,108,-7.2169,-6.25,410.34
Golden_19-C52-N361,4,109,-9.0211,-6.25,410.34
Golden_19-C52-N361,4,163,-11.2764,-3.9063,410.34
Golden_19-C52-N361,4,164,-12.404,-5.8594,410.34
Golden_19-C52-N361,4,168,-9.0211,-7.8125,410.34
Golden_19-C52-N361,4,169,-11.2764,-7.8125,410.34
Golden_19-C52-N361,4,124,-9.0211,0.0,410.34
Golden_19-C52-N361,4,159,-10.1487,1.9531,410.34
Golden_19-C52-N361,4,162,-10.1487,-1.9531,410.34
Golden_19-C52-N361,4,184,-11.2764,0.0,410.34
Golden_19-C52-N361,4,210,-10.4306,1.4648,410.34
Golden_19-C52-N361,4,217,-10.4306,-1.4648,410.34
Golden_19-C52-N361,4,219,-12.6859,2.4414,410.34
Golden_19-C52-N361,4,222,-12.6859,-2.4414,410.34
Golden_19-C52-N361,4,270,-13.0383,1.8311,410.34
Golden_19-C52-N361,4,4,-5.7735,0.0,410.34
Golden_19-C52-N361,4,30,-5.3405,0.75,410.34
Golden_19-C52-N361,4,37,-5.3405,-0.75,410.34
Golden_19-C52-N361,4,39,-6.4952,1.25,410.34
Golden_19-C52-N361,4,40,-7.2169,2.5,410.34
Golden_19-C52-N361,4,42,-6.4952,-1.25,410.34
Golden_19-C52-N361,4,64,-7.2169,0.0,410.34
Golden_19-C52-N361,4,90,-6.6756,0.9375,410.34
Golden_19-C52-N361,4,97,-6.6756,-0.9375,410.34
Golden_19-C52-N361,4,99,-8.119,1.5625,410.34
Golden_19-C52-N361,4,150,-8.3445,1.1719,410.34
Golden_19-C52-N361,4,157,-8.3445,-1.1719,410.34
Golden_19-C52-N361,4,0,0.0,0.0,410.34
Golden_19-C61-N361,1,0,0.0,0.0,391.24
Golden_19-C61-N361,1,3,-2.8868,5.0,391.24
Golden_19-C61-N361,1,22,-2.0207,5.0,391.24
Golden_19-C61-N361,1,29,-3.3198,4.25,391.24
Golden_19-C61-N361,1,31,-2.1651,6.25,391.24
Golden_19-C61-N361,1,32,-1.4434,7.5,391.24
Golden_19-C61-N361,1,34,-4.3301,5.0,391.24
Golden_19-C61-N361,1,63,-3.6084,6.25,391.24
Golden_19-C61-N361,1,82,-2.5259,6.25,391.24
Golden_19-C61-N361,1,89,-4.1497,5.3125,391.24
Golden_19-C61-N361,1,91,-2.7063,7.8125,391.24
Golden_19-C61-N361,1,142,-3.1574,7.8125,391.24
Golden_19-C61-N361,1,149,-5.1871,6.6406,391.24
Golden_19-C61-N361,1,123,-4.5105,7.8125,391.24
Golden_19-C61-N361,1,151,-3.3829,9.7656,391.24
Golden_19-C61-N361,1,154,-6.7658,7.8125,391.24
Golden_19-C61-N361,1,183,-5.6382,9.7656,391.24
Golden_19-C61-N361,1,202,-3.9467,9.7656,391.24
Golden_19-C61-N361,1,209,-6.4839,8.3008,391.24
Golden_19-C61-N361,1,211,-4.2286,12.207,391.24
Golden_19-C61-N361,1,214,-8.4573,9.7656,391.24
Golden_19-C61-N361,1,243,-7.0477,12.207,391.24
Golden_19-C61-N361,1,262,-4.9334,12.207,391.24
Golden_19-C61-N361,1,269,-8.1049,10.376,391.24
Golden_19-C61-N361,1,271,-5.2858,15.2588,391.24
Golden_19-C61-N361,1,274,-10.5716,12.207,391.24
Golden_19-C61-N361,1,303,-8.8097,15.2588,391.24
Golden_19-C61-N361,1,322,-6.1668,15.2588,391.24
Golden_19-C61-N361,1,329,-10.1311,12.97,391.24
Golden_19-C61-N361,1,331,-6.6072,19.0735,391.24
Golden_19-C61-N361,1,334,-13.2145,15.2588,391.24
Golden_19-C61-N361,1,276,-17.619301,12.207,391.24
Golden_19-C61-N361,1,335,-17.619301,15.2588,391.24
Golden_19-C61-N361,1,309,-26.429001,15.2588,391.24
Golden_19-C61-N361,1,249,-21.1432,12.207,391.24
Golden_19-C61-N361,1,336,-22.0242,15.2588,391.24
Golden_19-C61-N361,1,341,-24.226601,11.4441,391.24
Golden_19-C61-N361,1,281,-19.3813,9.1553,391.24
Golden_19-C61-N361,1,340,-22.0242,7.6294,391.24
Golden_19-C61-N361,1,220,-14.0955,4.8828,391.24
Golden_19-C61-N361,1,221,-15.505,7.3242,391.24
Golden_19-C61-N361,1,279,-15.8574,3.0518,391.24
Golden_19-C61-N361,1,280,-17.619301,6.1035,391.24
Golden_19-C61-N361,1,330,-16.297899,2.2888,391.24
Golden_19-C61-N361,1,339,-19.821699,3.8147,391.24
Golden_19-C61-N361,1,129,-13.5316,7.8125,391.24
Golden_19-C61-N361,1,189,-16.9146,9.7656,391.24
Golden_19-C61-N361,1,215,-11.2764,9.7656,391.24
Golden_19-C61-N361,1,216,-14.0955,9.7656,391.24
Golden_19-C61-N361,1,275,-14.0955,12.207,391.24
Golden_19-C61-N361,1,69,-10.8253,6.25,391.24
Golden_19-C61-N361,1,96,-9.0211,6.25,391.24
Golden_19-C61-N361,1,101,-9.9232,4.6875,391.24
Golden_19-C61-N361,1,155,-9.0211,7.8125,391.24
Golden_19-C61-N361,1,156,-11.2764,7.8125,391.24
Golden_19-C61-N361,1,160,-11.2764,3.9062,391.24
Golden_19-C61-N361,1,161,-12.404,5.8594,391.24
Golden_19-C61-N361,1,9,-8.6603,5.0,391.24
Golden_19-C61-N361,1,35,-5.7735,5.0,391.24
Golden_19-C61-N361,1,36,-7.2169,5.0,391.24
Golden_19-C61-N361,1,40,-7.2169,2.5,391.24
Golden_19-C61-N361,1,41,-7.9386,3.75,391.24
Golden_19-C61-N361,1,94,-5.4127,6.25,391.24
Golden_19-C61-N361,1,95,-7.2169,6.25,391.24
Golden_19-C61-N361,1,100,-9.0211,3.125,391.24
Golden_19-C61-N361,1,4,-5.7735,0.0,391.24
Golden_19-C61-N361,1,30,-5.3405,0.75,391.24
Golden_19-C61-N361,1,37,-5.3405,-0.75,391.24
Golden_19-C61-N361,1,39,-6.4952,1.25,391.24
Golden_19-C61-N361,1,42,-6.4952,-1.25,391.24
Golden_19-C61-N361,1,64,-7.2169,0.0,391.24
Golden_19-C61-N361,1,90,-6.6756,0.9375,391.24
Golden_19-C61-N361,1,97,-6.6756,-0.9375,391.24
Golden_19-C61-N361,1,99,-8.119,1.5625,391.24
Golden_19-C61-N361,1,150,-8.3445,1.1719,391.24
Golden_19-C61-N361,1,157,-8.3445,-1.1719,391.24
Golden_19-C61-N361,1,124,-9.0211,0.0,391.24
Golden_19-C61-N361,1,159,-10.1487,1.9531,391.24
Golden_19-C61-N361,1,162,-10.1487,-1.9531,391.24
Golden_19-C61-N361,1,184,-11.2764,0.0,391.24
Golden_19-C61-N361,1,210,-10.4306,1.4648,391.24
Golden_19-C61-N361,1,217,-10.4306,-1.4648,391.24
Golden_19-C61-N361,1,219,-12.6859,2.4414,391.24
Golden_19-C61-N361,1,222,-12.6859,-2.4414,391.24
Golden_19-C61-N361,1,270,-13.0383,1.8311,391.24
Golden_19-C61-N361,1,223,-14.0955,-4.8828,391.24
Golden_19-C61-N361,1,244,-14.0955,0.0,391.24
Golden_19-C61-N361,1,277,-13.0383,-1.8311,391.24
Golden_19-C61-N361,1,282,-15.8574,-3.0518,391.24
Golden_19-C61-N361,1,304,-17.619301,0.0,391.24
Golden_19-C61-N361,1,337,-16.297899,-2.2888,391.24
Golden_19-C61-N361,1,342,-19.821699,-3.8147,391.24
Golden_19-C61-N361,1,343,-22.0242,-7.6294,391.24
Golden_19-C61-N361,1,250,-21.1432,-12.207,391.24
Golden_19-C61-N361,1,344,-24.226601,-11.4441,391.24
Golden_19-C61-N361,1,349,-22.0242,-15.2588,391.24
Golden_19-C61-N361,1,310,-26.429001,-15.2588,391.24
Golden_19-C61-N361,1,348,-17.619301,-15.2588,391.24
Golden_19-C61-N361,1,130,-13.5316,-7.8125,391.24
Golden_19-C61-N361,1,190,-16.9146,-9.7656,391.24
Golden_19-C61-N361,1,224,-15.505,-7.3242,391.24
Golden_19-C61-N361,1,229,-14.0955,-9.7656,391.24
Golden_19-C61-N361,1,283,-17.619301,-6.1035,391.24
Golden_19-C61-N361,1,284,-19.3813,-9.1553,391.24
Golden_19-C61-N361,1,288,-14.0955,-12.207,391.24
Golden_19-C61-N361,1,289,-17.619301,-12.207,391.24
Golden_19-C61-N361,1,0,0.0,0.0,391.24
Golden_19-C61-N361,2,0,0.0,0.0,385.75
Golden_19-C61-N361,2,10,-8.6603,-5.0,385.75
Golden_19-C61-N361,2,43,-7.2169,-2.5,385.75
Golden_19-C61-N361,2,44,-7.9386,-3.75,385.75
Golden_19-C61-N361,2,48,-5.7735,-5.0,385.75
Golden_19-C61-N361,2,49,-7.2169,-5.0,385.75
Golden_19-C61-N361,2,70,-10.8253,-6.25,385.75
Golden_19-C61-N361,2,102,-8.119,-1.5625,385.75
Golden_19-C61-N361,2,103,-9.0211,-3.125,385.75
Golden_19-C61-N361,2,104,-9.9232,-4.6875,385.75
Golden_19-C61-N361,2,107,-5.4127,-6.25,385.75
Golden_19-C61-N361,2,108,-7.2169,-6.25,385.75
Golden_19-C61-N361,2,109,-9.0211,-6.25,385.75
Golden_19-C61-N361,2,163,-11.2764,-3.9063,385.75
Golden_19-C61-N361,2,164,-12.404,-5.8594,385.75
Golden_19-C61-N361,2,168,-9.0211,-7.8125,385.75
Golden_19-C61-N361,2,169,-11.2764,-7.8125,385.75
Golden_19-C61-N361,2,5,-2.8867,-5.0,385.75
Golden_19-C61-N361,2,38,-3.3198,-4.25,385.75
Golden_19-C61-N361,2,45,-2.0207,-5.0,385.75
Golden_19-C61-N361,2,47,-4.3301,-5.0,385.75
Golden_19-C61-N361,2,50,-2.1651,-6.25,385.75
Golden_19-C61-N361,2,51,-1.4434,-7.5,385.75
Golden_19-C61-N361,2,65,-3.6084,-6.25,385.75
Golden_19-C61-N361,2,98,-4.1497,-5.3125,385.75
Golden_19-C61-N361,2,105,-2.5259,-6.25,385.75
Golden_19-C61-N361,2,110,-2.7063,-7.8125,385.75
Golden_19-C61-N361,2,158,-5.1871,-6.6406,385.75
Golden_19-C61-N361,2,165,-3.1574,-7.8125,385.75
Golden_19-C61-N361,2,11,0.0,-10.0,385.75
Golden_19-C61-N361,2,52,-0.7217,-8.75,385.75
Golden_19-C61-N361,2,71,0.0,-12.5,385.75
Golden_19-C61-N361,2,111,-1.8042,-9.375,385.75
Golden_19-C61-N361,2,112,-0.9021,-10.9375,385.75
Golden_19-C61-N361,2,116,1.8042,-9.375,385.75
Golden_19-C61-N361,2,117,0.9021,-10.9375,385.75
Golden_19-C61-N361,2,171,-2.2553,-11.7187,385.75
Golden_19-C61-N361,2,172,-1.1276,-13.6719,385.75
Golden_19-C61-N361,2,176,2.2553,-11.7187,385.75
Golden_19-C61-N361,2,177,1.1276,-13.6719,385.75
Golden_19-C61-N361,2,125,-4.5105,-7.8125,385.75
Golden_19-C61-N361,2,167,-6.7658,-7.8125,385.75
Golden_19-C61-N361,2,170,-3.3829,-9.7656,385.75
Golden_19-C61-N361,2,185,-5.6382,-9.7656,385.75
Golden_19-C61-N361,2,218,-6.4839,-8.3008,385.75
Golden_19-C61-N361,2,225,-3.9467,-9.7656,385.75
Golden_19-C61-N361,2,227,-8.4573,-9.7656,385.75
Golden_19-C61-N361,2,230,-4.2286,-12.207,385.75
Golden_19-C61-N361,2,285,-4.9334,-12.207,385.75
Golden_19-C61-N361,2,228,-11.2764,-9.7656,385.75
Golden_19-C61-N361,2,245,-7.0477,-12.207,385.75
Golden_19-C61-N361,2,278,-8.1049,-10.376,385.75
Golden_19-C61-N361,2,287,-10.5716,-12.207,385.75
Golden_19-C61-N361,2,305,-8.8097,-15.2588,385.75
Golden_19-C61-N361,2,338,-10.1311,-12.97,385.75
Golden_19-C61-N361,2,347,-13.2145,-15.2588,385.75
Golden_19-C61-N361,2,231,-2.8191,-14.6484,385.75
Golden_19-C61-N361,2,232,-1.4095,-17.0898,385.75
Golden_19-C61-N361,2,290,-5.2858,-15.2588,385.75
Golden_19-C61-N361,2,291,-3.5239,-18.310499,385.75
Golden_19-C61-N361,2,345,-6.1668,-15.2588,385.75
Golden_19-C61-N361,2,350,-6.6072,-19.0735,385.75
Golden_19-C61-N361,2,292,-1.7619,-21.362301,385.75
Golden_19-C61-N361,2,351,-4.4048,-22.888201,385.75
Golden_19-C61-N361,2,311,0.0,-30.517599,385.75
Golden_19-C61-N361,2,251,0.0,-24.414101,385.75
